Latitude;Longitude;Data;CPF;CNPJ;nome_cliente;regiao;estado;produto;quantidade;valor_unitario;lucro_total
-31,198899;-56,684729;11/06/2024;90112115101;;Dr. Kaique Rezende;Sul;Rio Grande do Sul;Cabo HDMI;20;26,17;253,11
-9,344193;-44,763116;09/08/2025;05803180874;;Anna Liz Pimenta;Nordeste;Paraiba;Camera Canon;17;3322,7;23213,53
-9,339563;-47,022445;07/01/2025;39549164446;;Gael Lima;Centro-Oeste;Distrito Federal;Tablet Apple iPad;18;3388,39;20330,73
-7,14558;-35,840744;09/09/2024;58171617450;;Vinicius Aparecida;Nordeste;Pernambuco;Camera Canon;17;1509,49;10781,79
-17,158018;-38,133631;20/07/2024;;37801658000102;Suprimentos Tecnicos LTDA;Nordeste;Rio Grande do Norte;Estabilizador SMS;8;93,73;334,73
3,898662;-52,85733;25/10/2024;;88819622000197;Comercio Internacional SA;Norte;Para;Cadeira Gamer;20;731,83;5802,27
-16,006954;-50,701428;01/09/2024;;04983235000100;Suprimentos Digitais LTDA;Sudeste;Sao Paulo;Carregador Portatil;20;78,46;741,06
-25,625317;-55,211884;25/10/2024;30846236192;;Gabriela da Cruz;Sul;Parana;Pendrive SanDisk;6;48,05;112,37
-22,862519;-41,299404;17/04/2025;;06653637000163;Comercio Internacional SA;Sudeste;Sao Paulo;Fone de Ouvido JBL;9;144,54;549,08
-25,459643;-53,616409;26/06/2025;;39572564000134;Atacadista Informatica;Sul;Parana;Estabilizador SMS;2;173,01;158,97
-26,4814;-48,813154;03/11/2025;;56208840000107;Empresa Brasileira Tecnologia;Sul;Parana;Caixa de Som Bluetooth;10;222,76;907,84
-25,819848;-48,09476;08/04/2025;;12809994000170;Tech Solutions LTDA;Sul;Rio Grande do Sul;Mesa para Computador;10;545,77;2068,22
3,920207;-69,660174;16/06/2024;;75878227000133;Suprimentos Tecnicos LTDA;Norte;Para;Webcam Logitech;6;294,85;583,45
-15,427126;-44,116309;14/12/2025;;56725863000180;Importadora Tecnologia;Nordeste;Sergipe;Monitor Acer;20;948,13;6834,61
-28,530339;-53,11103;03/12/2025;;62983024000165;Suprimentos Tecnicos LTDA;Sul;Parana;Cabo HDMI;10;28,6;126,61
-20,743915;-53,607957;04/05/2024;;29638411000199;Industria Nacional Tecnologia;Centro-Oeste;Goias;Mesa para Computador;12;287,75;1650,79
-26,987239;-57,268387;03/05/2025;;77034045000101;Atacadista Informatica;Sul;Parana;Smart TV LG;1;2323,1;766,55
-10,723931;-46,056568;15/06/2024;46434708874;;Ayla da Costa;Nordeste;Rio Grande do Norte;Caixa de Som Bluetooth;19;219,37;1402,7
-29,266359;-56,762169;27/03/2024;54506790685;;Livia Cavalcanti;Sul;Rio Grande do Sul;Caixa de Som Bluetooth;11;257,16;1412,02
-1,759412;-46,281958;31/05/2025;73362285260;;Bernardo Pacheco;Nordeste;Ceara;Mesa para Computador;8;438,08;1072,25
-3,260969;-41,787901;23/07/2025;;28895202000168;Importadora Produtos Eletronicos;Nordeste;Sergipe;Webcam Logitech;1;224,53;100,94
-1,320988;-58,659825;24/05/2025;;97299155000102;Atacadista Informatica;Norte;Tocantins;Mesa para Computador;12;567,74;3171,41
-15,016318;-46,525842;10/07/2024;78257739421;;Mateus Rocha;Centro-Oeste;Goias;Webcam Logitech;12;216,58;1250,34
-32,110424;-56,58248;06/05/2024;75265160850;;Sr. Davi Lucca Fogaca;Sul;Rio Grande do Sul;Caixa de Som Bluetooth;12;148,34;871,69
-23,916097;-52,392343;29/06/2025;;61060649000192;Distribuidora Nacional;Sul;Rio Grande do Sul;HD Externo Seagate;4;486,33;917,86
-15,675452;-39,159089;28/06/2025;;16710633000123;Tecnologia Avancada LTDA;Nordeste;Paraiba;Mesa para Computador;11;278,98;1236,52
-18,025281;-43,193441;30/09/2024;;72386930000136;Suprimentos Tecnicos LTDA;Sudeste;Rio de Janeiro;Roteador TP-Link;15;131,75;929,76
-25,715866;-55,917741;14/10/2024;;43116676000158;Global Distribuidora;Sul;Parana;Carregador Portatil;8;105,03;260,05
-9,615306;-54,109827;22/09/2025;12753830924;;Maria Cecilia Novaes;Centro-Oeste;Goias;Roteador TP-Link;20;242,36;1570,92
-1,012849;-69,826586;10/06/2024;98376563360;;Maria Fernanda Nunes;Norte;Amapa;Impressora HP;20;487,13;4007,93
-16,01622;-47,225474;10/04/2025;57082452802;;Rebeca Farias;Sudeste;Minas Gerais;Roteador TP-Link;18;89,89;805,44
-10,837067;-47,000527;26/01/2025;;28013995000144;Comercio Internacional SA;Nordeste;Paraiba;Tablet Apple iPad;13;2928,81;12862,73
-31,319379;-49,956127;31/01/2024;;68995280000159;Atacadista Informatica;Sul;Santa Catarina;Webcam Logitech;12;209,74;1175,88
-8,823768;-58,3055;03/04/2024;;10923193000106;Comercio Equipamentos SA;Centro-Oeste;Mato Grosso;Monitor Acer;11;651,12;2390,67
-31,720895;-51,813499;03/04/2025;56233052610;;Carolina Macedo;Sul;Rio Grande do Sul;Monitor Acer;8;1131,68;3967,36
-8,276743;-37,977162;11/10/2025;04081559813;;Luan Marques;Nordeste;Sergipe;Mesa para Computador;18;448,55;3180,7
-1,756746;-51,27534;26/06/2025;;07909488000113;Industria Nacional Tecnologia;Norte;Acre;Cabo HDMI;17;47,99;291,5
-19,403336;-49,811769;23/05/2025;46830908647;;Joao Miguel Nascimento;Sudeste;Minas Gerais;Impressora HP;4;551,83;875,38
-17,466933;-47,843798;21/04/2024;59706771751;;Sr. Yan Alves;Nordeste;Paraiba;Monitor Acer;16;1017,92;7276,54
-3,5539;-69,940656;05/06/2025;53943669424;;Heloisa Lima;Norte;Amazonas;Pendrive SanDisk;9;40,94;169,47
-23,601561;-51,975771;15/11/2024;58198055509;;Breno Rocha;Centro-Oeste;Distrito Federal;Smartphone Samsung Galaxy;18;2140,74;12172,52
-11,098149;-45,014706;19/07/2024;96507590002;;Rafaela Rocha;Nordeste;Paraiba;Pendrive SanDisk;2;49,8;45,24
-22,889406;-46,354027;27/08/2024;50666155127;;Rafael Brito;Centro-Oeste;Distrito Federal;Mesa para Computador;8;577,44;2157,99
-25,178321;-57,165002;23/06/2024;00011600527;;Srta. Emanuelly Melo;Sul;Parana;Caixa de Som Bluetooth;7;250,73;770,36
-29,422609;-55,437592;02/12/2024;47362179367;;Manuela Leao;Sul;Rio Grande do Sul;HD Externo Seagate;9;339,23;1161,97
0,777922;-50,439413;27/05/2025;;76768532000135;Comercio Varejo SA;Norte;Acre;Smartphone Samsung Galaxy;6;1912,75;5181,36
-10,091894;-37,051583;20/09/2025;25437389914;;Henry Gabriel Novais;Nordeste;Alagoas;Smart TV LG;5;2943,21;6085,93
3,048002;-68,514911;12/02/2025;57184933168;;Leticia da Rocha;Norte;Rondonia;Camera Canon;19;3110,72;28121,07
-17,264181;-42,396567;28/03/2025;69359858706;;Theo Monteiro;Sudeste;Sao Paulo;Tablet Apple iPad;3;2738,4;3392,27
-21,905081;-59,672466;09/06/2025;94434625837;;Sra. Emanuelly Azevedo;Centro-Oeste;Mato Grosso;Roteador TP-Link;4;113,44;178,63
-23,898737;-54,11122;19/08/2024;;84353242000159;Solucoes Corporativas;Centro-Oeste;Mato Grosso do Sul;Fone de Ouvido JBL;18;106,34;735,04
-17,594729;-59,875713;31/03/2025;46463362271;;Maria Eduarda Silveira;Centro-Oeste;Mato Grosso;Cabo HDMI;11;51,24;236,75
-16,316923;-47,417216;11/09/2025;;13735948000137;Importadora Produtos Eletronicos;Centro-Oeste;Mato Grosso;Estabilizador SMS;13;176,99;848,4
-3,710085;-72,145954;13/01/2025;;49249796000100;Distribuidora Nacional;Norte;Amapa;Mouse sem fio Microsoft;9;59,76;195,74
-20,056396;-47,382964;23/09/2025;04120709108;;Brayan das Neves;Sudeste;Rio de Janeiro;HD Externo Seagate;15;586,75;3510,22
-17,392984;-39,396288;26/02/2024;;27949591000102;Tech Solutions LTDA;Sudeste;Espirito Santo;Webcam Logitech;4;345,96;579,46
-17,371143;-60,392853;03/04/2025;;24444061000106;Global Distribuidora;Centro-Oeste;Mato Grosso do Sul;Fone de Ouvido JBL;17;242,36;1494,43
-17,407134;-47,412067;29/01/2024;32543538623;;Luiz Miguel Caldeira;Sudeste;Espirito Santo;Monitor Acer;16;728,69;4919,24
-21,515396;-56,73132;04/05/2024;;60733399000141;Suprimentos Tecnicos LTDA;Centro-Oeste;Mato Grosso;HD Externo Seagate;12;403,92;1883,71
-11,785446;-38,681643;27/08/2025;;82383604000129;Inovacao Digital SA;Nordeste;Pernambuco;Impressora HP;5;831,13;1620,57
-33,730739;-56,00369;19/11/2024;;36166183000167;Tech Solutions LTDA;Sul;Parana;Carregador Portatil;12;90,21;407,98
-23,732636;-47,672049;20/06/2024;;72624589000100;Industria Nacional Tecnologia;Sudeste;Sao Paulo;Tablet Apple iPad;19;2811,29;16284,43
-24,477289;-47,947644;26/11/2024;;24832224000128;Varejo Digital LTDA;Sudeste;Rio de Janeiro;Estabilizador SMS;3;196,66;247,85
-21,532083;-45,687308;18/07/2025;70745520626;;Stephany Campos;Sudeste;Espirito Santo;Mesa para Computador;8;331,9;957,61
-14,56799;-60,890414;15/08/2024;55513187108;;Benjamim Ramos;Centro-Oeste;Goias;Camera Canon;7;3003,43;8898,35
-9,286997;-46,578332;23/08/2024;31248588320;;Barbara Vargas;Centro-Oeste;Distrito Federal;Smartphone Samsung Galaxy;13;2437,36;14031,9
-24,693654;-41,130014;08/02/2024;;00018840000181;Solucoes Corporativas;Sudeste;Sao Paulo;Cadeira Gamer;3;651,59;858,42
-27,139834;-49,595434;19/08/2024;86431699785;;Rafael Vargas;Sul;Santa Catarina;Impressora HP;1;634,51;237,73
-7,885113;-45,216043;27/12/2024;;88464118000111;Comercio Internacional SA;Nordeste;Piaui;Impressora HP;1;506,12;153,79
-11,726068;-44,966101;30/12/2024;82390689795;;Ravi Lucca Borges;Nordeste;Sergipe;Mouse sem fio Microsoft;8;97,61;250,11
-0,340555;-60,640185;20/07/2025;;75272047000103;Importadora Tecnologia;Norte;Amapa;Tablet Apple iPad;17;3166,07;19767,63
-24,247433;-51,132191;19/02/2025;;04301077000152;Empresa Brasileira Tecnologia;Sul;Santa Catarina;Estabilizador SMS;20;151,17;1197,32
-16,165383;-49,771023;25/10/2025;;75659241000146;Tech Solutions LTDA;Sudeste;Minas Gerais;Caixa de Som Bluetooth;4;207,71;267,22
-8,575832;-49,950995;10/01/2024;;16240391000151;Atacadista Informatica;Centro-Oeste;Mato Grosso;Mouse sem fio Microsoft;14;78,96;451,11
-4,969677;-69,629725;17/04/2024;01390637069;;Juliana Mendes;Norte;Amazonas;HD Externo Seagate;17;383,91;2260,4
-9,319444;-39,904145;24/02/2024;07361101518;;Ryan Almeida;Nordeste;Rio Grande do Norte;Smartphone Samsung Galaxy;8;1209,89;3344,97
-15,47312;-49,177792;24/11/2024;12702232914;;Sarah Martins;Sudeste;Sao Paulo;Pendrive SanDisk;4;90,85;169,26
-29,809652;-54,493548;31/05/2025;;50227330000192;Distribuidora Nacional;Sul;Rio Grande do Sul;Impressora HP;1;766,24;316,07
-8,71898;-37,4797;20/08/2024;;96493728000171;Comercio Eletronico Brasil;Nordeste;Rio Grande do Norte;Cadeira Gamer;8;844,02;3188,1
-14,851771;-50,513711;17/12/2024;;58110193000113;Suprimentos Digitais LTDA;Sudeste;Espirito Santo;Impressora HP;18;786,01;6004,61
-13,274126;-43,984443;27/01/2025;19462758409;;Srta. Cecilia Aparecida;Nordeste;Sergipe;Roteador TP-Link;5;80,24;178,53
2,462446;-63,815211;04/03/2024;;80428955000183;Tecnologia Avancada LTDA;Norte;Amazonas;Carregador Portatil;2;119,86;74,48
-16,603746;-47,156206;08/10/2024;;77820446000197;Tech Solutions LTDA;Centro-Oeste;Distrito Federal;Teclado Mecanico Logitech;19;384,8;3311,72
-19,841819;-56,517881;27/08/2024;35512582607;;Yuri Oliveira;Centro-Oeste;Mato Grosso do Sul;Mouse sem fio Microsoft;18;88,13;774,78
-1,303243;-40,067978;13/05/2024;;01787089000140;Comercio Eletronico Brasil;Nordeste;Bahia;Mouse sem fio Microsoft;8;110,92;319,48
-6,614589;-45,449493;06/01/2025;;45262119000170;Suprimentos Tecnicos LTDA;Nordeste;Paraiba;Monitor Acer;2;655,27;503,64
-3,46125;-51,099086;03/03/2024;;01006389000145;Distribuidora Nacional;Norte;Acre;Teclado Mecanico Logitech;12;205,52;1072,56
-18,629036;-45,422455;26/07/2025;66267799158;;Rael Gomes;Sudeste;Sao Paulo;Teclado Mecanico Logitech;13;337,91;1985,11
-3,476244;-45,609328;17/06/2025;;71112346000120;Suprimentos Tecnicos LTDA;Nordeste;Piaui;Smartphone Samsung Galaxy;10;2452,99;7497,12
-16,292949;-56,597967;20/01/2025;32892314453;;Augusto Almeida;Centro-Oeste;Goias;Camera Canon;6;2989,39;6937,95
-13,275172;-47,872775;20/01/2025;71385567058;;Joao Miguel Monteiro;Nordeste;Paraiba;Webcam Logitech;8;317,42;1226,66
-24,112401;-45,844252;07/06/2024;;81402027000102;Tecnologia Avancada LTDA;Sudeste;Espirito Santo;HD Externo Seagate;9;390,04;1144,31
-21,99521;-50,089801;23/04/2024;59278699470;;Sr. Samuel Fernandes;Sudeste;Minas Gerais;Impressora HP;16;706,41;5277,76
-2,603043;-61,299625;20/05/2024;51458561801;;Ana Laura Campos;Norte;Rondonia;Fone de Ouvido JBL;8;176,14;522,53
-26,917067;-54,420524;21/04/2025;92931010090;;Bianca Siqueira;Sul;Santa Catarina;Fone de Ouvido JBL;5;242,61;371,03
-1,859409;-52,473663;01/06/2025;24972598956;;Aurora Almeida;Norte;Amapa;HD Externo Seagate;18;382,36;2883,36
-30,512167;-56,662257;12/03/2025;55784431412;;Sabrina Mendes;Sul;Rio Grande do Sul;Fone de Ouvido JBL;19;97,13;646,42
-26,463568;-57,393568;24/04/2025;41461495415;;Erick Nascimento;Sul;Santa Catarina;Smart TV LG;11;2778,03;12272,93
-21,192983;-49,501783;24/08/2025;;44562632000114;Inovacao Digital SA;Sudeste;Minas Gerais;Roteador TP-Link;18;108,9;675,23
-26,674647;-54,140819;05/11/2025;;80911506000191;Atacadista Informatica;Sul;Rio Grande do Sul;Pendrive SanDisk;17;94,93;514,66
-0,154256;-54,227812;18/11/2025;;01921366000166;Empresa Brasileira Tecnologia;Norte;Acre;Estabilizador SMS;4;100,32;199,53
-16,54404;-41,484115;04/02/2024;84541076900;;Maria Isis Costela;Sudeste;Rio de Janeiro;Pendrive SanDisk;19;37,41;225,46
-3,04363;-35,095354;01/09/2025;;81713418000148;Comercio Internacional SA;Nordeste;Paraiba;Estabilizador SMS;11;138,76;719,26
4,066343;-68,81589;17/07/2024;;12472558000159;Global Distribuidora;Norte;Amapa;Roteador TP-Link;10;84,96;401,73
-17,176788;-40,024547;18/10/2024;;88575731000106;Importadora Tecnologia;Sudeste;Minas Gerais;HD Externo Seagate;8;528,92;1544,94
-15,554961;-42,200756;30/09/2025;50454997000;;Joao Miguel Ribeiro;Sudeste;Espirito Santo;Caixa de Som Bluetooth;15;223,22;1429,5
-22,391773;-49,496352;31/12/2024;;87095512000167;Empresa Brasileira Tecnologia;Sudeste;Minas Gerais;Pendrive SanDisk;14;93,06;626,55
-14,195086;-41,259696;07/02/2024;31164963074;;Ana Liz da Rocha;Sudeste;Minas Gerais;Mesa para Computador;13;433,57;2024,69
4,983472;-51,159776;05/07/2024;15688079029;;Enzo Porto;Norte;Amazonas;Impressora HP;20;645,13;5294,07
-31,146705;-48,28118;05/12/2025;;86002164000173;Industria Nacional Tecnologia;Sul;Santa Catarina;Estabilizador SMS;15;157,28;982,51
-22,034364;-49,742839;22/12/2024;70048127400;;Catarina Freitas;Sudeste;Espirito Santo;Fone de Ouvido JBL;2;198,27;181,61
-29,099648;-56,261486;25/04/2024;;73934825000157;Comercio Varejo SA;Sul;Parana;HD Externo Seagate;16;471,77;3233,34
-20,338067;-43,844097;01/12/2025;68861940110;;Yasmin Mendonca;Sudeste;Espirito Santo;Fone de Ouvido JBL;4;176,81;249,67
-19,103804;-59,408473;29/10/2025;62269110420;;Lucca Pastor;Centro-Oeste;Distrito Federal;HD Externo Seagate;18;418,89;3441,54
-15,31835;-50,987334;02/10/2024;69111200120;;Emanuelly da Luz;Sudeste;Rio de Janeiro;Mesa para Computador;1;260,41;98,63
-29,738819;-55,738341;05/08/2025;;30249571000125;Tech Solutions LTDA;Sul;Parana;Webcam Logitech;3;161,52;215,63
-31,869466;-50,426701;24/01/2025;;93513953000134;Industria Eletronica Brasil;Sul;Parana;Smartphone Samsung Galaxy;1;2216,03;1099,39
-19,319393;-44,163221;03/04/2025;;91095816000100;Distribuidora Nacional;Sudeste;Espirito Santo;HD Externo Seagate;7;458,01;1204,69
-23,947475;-53,116594;20/12/2024;;11793216000178;Industria Eletronica Brasil;Sul;Parana;Webcam Logitech;4;377,02;523,41
2,63403;-66,827094;18/05/2025;91067147225;;Josue Abreu;Norte;Roraima;Cabo HDMI;18;31,78;196,67
-18,981646;-57,613607;08/10/2025;;24964035000109;Tech Solutions LTDA;Centro-Oeste;Distrito Federal;Mesa para Computador;10;393,94;1378,18
2,463959;-53,267022;14/09/2025;97355647261;;Liam Freitas;Norte;Tocantins;Tablet Apple iPad;20;3500,75;21470,22
-23,213276;-56,895028;06/08/2025;70629178267;;Joao Gabriel Cardoso;Sul;Rio Grande do Sul;Roteador TP-Link;10;184,82;611,26
-23,423249;-44,700837;13/01/2024;;12036077000109;Suprimentos Tecnicos LTDA;Sudeste;Sao Paulo;Pendrive SanDisk;4;76,54;114,11
3,735581;-69,098966;04/12/2025;84457200824;;Jose Pedro Viana;Norte;Tocantins;Impressora HP;9;760,64;2438,6
-22,257604;-53,206099;27/05/2025;;58669018000160;Importadora Tecnologia;Sul;Rio Grande do Sul;Smart TV LG;9;2823,21;11750,24
4,019985;-72,667939;01/02/2025;;92810280000111;Tech Solutions LTDA;Norte;Tocantins;Monitor Acer;5;1082,39;2238,27
-17,008209;-48,023231;18/02/2025;94246486345;;Lavinia Barbosa;Sudeste;Espirito Santo;Camera Canon;1;2605,08;1301,09
-18,645477;-49,321214;17/07/2024;;44859053000138;Global Distribuidora;Sudeste;Espirito Santo;Carregador Portatil;8;159,82;418,64
-4,177762;-61,533362;04/10/2025;;44257781000170;Suprimentos Digitais LTDA;Norte;Para;Mesa para Computador;10;213,75;705,76
-8,675199;-60,81542;07/06/2025;66716801839;;Raquel Borges;Centro-Oeste;Mato Grosso do Sul;Carregador Portatil;15;84,71;419,84
-30,520729;-55,442886;17/08/2024;;25374789000171;Global Distribuidora;Sul;Santa Catarina;Mouse sem fio Microsoft;2;56,06;53,12
-17,628933;-58,022235;16/07/2024;;27355288000173;Suprimentos Tecnicos LTDA;Centro-Oeste;Distrito Federal;Notebook Dell Inspiron;16;2905,1;20927,62
-25,227918;-51,522563;05/04/2024;;56982341000164;Distribuidora Nacional;Sul;Rio Grande do Sul;Tablet Apple iPad;16;3984,15;19211,31
-17,202179;-50,361459;26/01/2025;;96104014000124;Tecnologia Avancada LTDA;Sudeste;Espirito Santo;Tablet Apple iPad;5;2735,38;6389,03
0,512852;-54,586987;11/08/2024;17001186686;;Eloa Cassiano;Norte;Amapa;Caixa de Som Bluetooth;14;150,17;1049,13
-1,521519;-58,380964;23/03/2024;;13819904000195;Comercio Eletronico Brasil;Norte;Roraima;Mouse sem fio Microsoft;7;61,9;193,15
-4,90623;-38,533886;30/01/2024;;08782841000100;Suprimentos Tecnicos LTDA;Nordeste;Piaui;Caixa de Som Bluetooth;6;233,36;666,1
-13,87016;-46,440549;02/01/2025;;34048448000105;Importadora Produtos Eletronicos;Nordeste;Ceara;Smartphone Samsung Galaxy;12;1265,24;6527,41
-1,314065;-40,820273;18/12/2025;;17649615000146;Comercio Varejo SA;Nordeste;Bahia;Monitor Acer;4;839,62;1542,48
-28,065984;-53,224507;12/12/2024;;06229516000199;Comercio Eletronico Brasil;Sul;Parana;Smartphone Samsung Galaxy;20;2315,98;15761,5
-25,341266;-56,570558;14/11/2024;40865358907;;Srta. Aurora Ramos;Sul;Parana;Mouse sem fio Microsoft;20;109,89;940,99
-19,221547;-49,882361;23/03/2024;;85070166000137;Comercio Varejo SA;Sudeste;Minas Gerais;Fone de Ouvido JBL;13;83,41;345,73
-17,19565;-53,598038;23/09/2025;;92571544000121;Importadora Tecnologia;Centro-Oeste;Mato Grosso do Sul;Pendrive SanDisk;7;45,56;125,7
-19,480812;-60,229158;11/01/2025;34903207439;;Marina Garcia;Centro-Oeste;Mato Grosso do Sul;Mesa para Computador;2;535,78;527,33
-15,973718;-46,029313;30/09/2025;;92907916000148;Distribuidora Componentes;Centro-Oeste;Mato Grosso;Smart TV LG;10;2948,11;14239,09
2,95073;-65,831822;12/12/2025;76522999854;;Sophia Araujo;Norte;Acre;Pendrive SanDisk;19;76,01;580,91
-22,998825;-50,216573;17/05/2024;;96275690000160;Comercio Eletronico Brasil;Sudeste;Minas Gerais;Pendrive SanDisk;9;61,98;258,89
-33,464335;-56,737724;11/07/2024;;78057946000181;Empresa Brasileira Tecnologia;Sul;Rio Grande do Sul;Estabilizador SMS;9;113,44;427,94
-13,908595;-59,206707;24/07/2024;;80697446000156;Comercio Varejo SA;Centro-Oeste;Distrito Federal;Estabilizador SMS;6;101,93;281,12
-21,199462;-43,040255;15/01/2025;;63146035000153;Industria Nacional Tecnologia;Sudeste;Espirito Santo;Teclado Mecanico Logitech;15;240,73;1531,69
-12,863468;-38,841385;07/05/2025;48219188111;;Luisa Ferreira;Nordeste;Piaui;Monitor Acer;3;1097,46;1253,04
-11,929394;-46,083081;29/05/2025;;86684607000153;Varejo Digital LTDA;Centro-Oeste;Goias;Tablet Apple iPad;6;2827,13;8063,19
-0,28496;-54,994249;17/06/2025;;65782660000117;Empresa Brasileira Tecnologia;Norte;Tocantins;Estabilizador SMS;16;138,11;753,64
-19,009205;-57,914659;27/10/2024;65130511344;;Isadora Nogueira;Centro-Oeste;Mato Grosso;Impressora HP;11;770,34;3427,68
-32,184513;-52,443449;19/01/2025;25835567545;;Srta. Maria Isis Correia;Sul;Rio Grande do Sul;Webcam Logitech;8;196,06;744,39
-2,266115;-62,100785;16/09/2024;90629250227;;Sra. Maria Luiza Cunha;Norte;Acre;Fone de Ouvido JBL;14;173,94;1143,71
-22,724521;-43,344596;30/09/2025;;60002902000199;Atacadista Informatica;Sudeste;Minas Gerais;Cabo HDMI;7;43,97;133,18
-2,173509;-50,492374;19/02/2025;;14727592000152;Varejo Digital LTDA;Norte;Roraima;Roteador TP-Link;2;186,69;119,49
-15,368312;-44,531267;25/11/2024;09032463500;;Jade Leao;Sudeste;Sao Paulo;Carregador Portatil;19;140,03;918,21
2,332085;-56,466479;22/08/2025;;67653501000148;Comercio Varejo SA;Norte;Tocantins;Teclado Mecanico Logitech;6;323,94;800,12
-19,392005;-56,100739;02/11/2025;;86732059000190;Atacadista Informatica;Centro-Oeste;Goias;Notebook Dell Inspiron;6;3218,19;8950,79
-15,695677;-45,734594;21/03/2024;;90180423000123;Industria Eletronica Brasil;Nordeste;Sergipe;Smart TV LG;15;2171,51;11578,08
-3,974327;-44,157521;08/03/2024;20040713890;;Otavio Macedo;Nordeste;Pernambuco;Mouse sem fio Microsoft;17;79,28;479,91
-23,822894;-56,103528;18/05/2025;;12081473000140;Tech Solutions LTDA;Sul;Rio Grande do Sul;Roteador TP-Link;13;114,5;512,79
-21,582663;-49,487964;15/04/2024;02137865599;;Thomas Borges;Sudeste;Espirito Santo;Cabo HDMI;1;51,87;18,03
-22,891725;-50,979155;16/09/2025;;20034602000177;Tech Solutions LTDA;Centro-Oeste;Mato Grosso;Webcam Logitech;10;237,34;784,92
0,872914;-54,898736;02/12/2025;;61873385000196;Global Distribuidora;Norte;Rondonia;Webcam Logitech;20;393,37;2527,13
-15,484368;-53,209022;30/07/2024;75244396609;;Isadora Vieira;Centro-Oeste;Mato Grosso;Teclado Mecanico Logitech;16;356,05;2150,16
-21,399862;-45,247419;27/03/2024;;57165836000163;Industria Nacional Tecnologia;Sudeste;Minas Gerais;Pendrive SanDisk;2;62,48;54,86
-24,512284;-48,428392;23/02/2025;;00934318000140;Importadora Tecnologia;Sudeste;Rio de Janeiro;Notebook Dell Inspiron;5;3470,74;5856,91
-15,050217;-35,897881;09/11/2024;;88181210000174;Importadora Tecnologia;Nordeste;Sergipe;Cabo HDMI;11;24,71;112,37
-22,455283;-53,843706;10/10/2024;;13838309000105;Industria Eletronica Brasil;Sul;Santa Catarina;Tablet Apple iPad;20;3680,25;25600,1
-15,739425;-43,068361;31/12/2024;28643158402;;Levi Borges;Nordeste;Sergipe;Smart TV LG;7;2542,8;5955,15
-19,741613;-48,224973;19/09/2024;;32811856000133;Solucoes Corporativas;Sudeste;Rio de Janeiro;Estabilizador SMS;1;135,85;54,61
-14,404007;-45,125407;29/08/2025;60439387825;;Maria Julia Sousa;Sudeste;Rio de Janeiro;Webcam Logitech;6;324,71;892,5
4,574824;-60,401819;06/08/2025;;20833565000167;Global Distribuidora;Norte;Roraima;Mesa para Computador;11;598,91;2221,45
-8,327499;-46,948052;22/01/2024;84340375055;;Fernanda da Costa;Centro-Oeste;Mato Grosso;Smart TV LG;2;2709,22;1839,28
-10,01259;-46,315945;13/06/2025;;38865486000101;Suprimentos Digitais LTDA;Nordeste;Sergipe;Estabilizador SMS;4;185,82;359,91
-33,976192;-48,873066;11/06/2024;92199416356;;Sra. Ana Livia Almeida;Sul;Santa Catarina;Fone de Ouvido JBL;4;89,25;146,44
-17,047608;-47,77887;13/06/2024;;98265683000103;Tech Solutions LTDA;Nordeste;Paraiba;Smartphone Samsung Galaxy;3;1681,95;1530,67
-9,711158;-35,937222;23/03/2024;;92992454000104;Inovacao Digital SA;Nordeste;Alagoas;Camera Canon;12;2299,22;9841,42
-16,348432;-45,238675;05/12/2024;;24619663000157;Tech Solutions LTDA;Sudeste;Espirito Santo;Smart TV LG;5;2586,59;4862,03
-7,534496;-40,804591;19/01/2025;30096780371;;Aylla Alves;Nordeste;Bahia;Mouse sem fio Microsoft;11;105,21;577,85
-23,550259;-56,773745;12/02/2024;53408256713;;Dr. Vinicius Guerra;Centro-Oeste;Mato Grosso do Sul;Monitor Acer;6;995,24;2598,4
-20,818418;-55,188035;09/12/2024;;87318105000171;Atacadista Informatica;Centro-Oeste;Mato Grosso do Sul;Monitor Acer;9;949,41;3704,72
-15,459002;-46,5864;10/11/2025;47964315439;;Ayla Mendonca;Sudeste;Sao Paulo;Webcam Logitech;15;226,65;1222,87
-16,944682;-56,709003;07/05/2025;;93924289000116;Varejo Digital LTDA;Centro-Oeste;Mato Grosso do Sul;Caixa de Som Bluetooth;20;234,46;2343,56
-19,842082;-41,257526;18/11/2024;;34416420000175;Atacadista Informatica;Sudeste;Sao Paulo;Camera Canon;8;3318,9;10819,62
3,982516;-70,112157;28/03/2024;68943055447;;Luisa Rodrigues;Norte;Tocantins;Monitor Acer;4;1078,17;1877,64
1,790478;-69,42623;24/01/2025;;54154667000178;Suprimentos Tecnicos LTDA;Norte;Acre;Fone de Ouvido JBL;13;205,96;924,42
2,635736;-70,50129;20/02/2024;;65294118000115;Distribuidora Componentes;Norte;Acre;Teclado Mecanico Logitech;11;331,68;1642,31
-4,970742;-57,821668;01/10/2024;;32692392000193;Inovacao Digital SA;Norte;Amazonas;Notebook Dell Inspiron;17;3146,98;19054,55
-12,755118;-39,538646;02/02/2025;19710177958;;Gustavo Henrique Mendes;Nordeste;Maranhao;HD Externo Seagate;19;366,76;2969,83
-32,455073;-56,543074;27/12/2024;;86064076000104;Suprimentos Digitais LTDA;Sul;Santa Catarina;Mouse sem fio Microsoft;10;110,0;521,56
